Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.8436304278233472,0.9995720982551575,259.1058052434456,273.3779065230961,0.9999186992645264,298.0050327715355,243.5521759909488,0.99971604347229,234.0561602684145,243.18354498283395,0.9985117316246033,351.41653987203495,283.1999063670412,0.9993763566017151,181.37445380774028,276.42761001872657,0.9565859436988831,440.76120669475654,458.30992509363296,0.9488028287887573,100.27204763576776,477.8253257646691,0.998193085193634,499.1979751872659,693.7083040730337,0.9982160925865173,69.15725460362046,707.4216311641698,0.9757329225540161,451.9091370162297,899.612886235955,0.9915387630462646,128.85063104712856,882.2648447253433,0.7354950308799744,384.5662160580524,893.2352137952558,0.8971067667007446,169.4849699594257,936.3021808676654,0.8392471075057983,379.44312773096124,1216.0475187265918,0.8468657732009888,215.80426810237202,1218.9597963483145,0.08534440398216248,373.51820965980016,1319.2701505930086,0.07149362564086914,227.71667251872657,1321.6035619538077
1,0.8319308477289536,0.9997981786727905,265.7622795724095,296.90794222066165,0.9999336004257202,303.5016775905118,266.0163565074906,0.99985671043396,241.51578105493127,267.78926244538076,0.9990528225898743,343.29334425717855,304.61839692571783,0.9991589784622192,191.8090667915106,299.29465609394504,0.958970308303833,446.02752418851435,480.2445185705368,0.9493381381034851,106.4629418305243,498.6470525124844,0.9980285167694092,517.0759694912608,714.4808247503121,0.9989612102508545,61.18616377965043,722.2964946161048,0.9873073101043701,441.84374024656677,893.9687695068664,0.9888292551040649,147.06304619225966,867.2061290574281,0.7263655066490173,406.3877672440699,965.6408980961298,0.779677152633667,171.78326896067415,951.8849485018726,0.7355254888534546,397.552912375156,1257.4155352684145,0.790137529373169,217.33897081772778,1219.5922089575529,0.15009677410125732,364.49535736579276,1336.8075062421972,0.08178693056106567,245.5419495162297,1337.832104400749
2,0.8413911602076363,0.9998410940170288,263.8482170724095,300.7093428136704,0.9999274611473083,303.3534741729088,268.4471315152934,0.9998129606246948,242.29059378901366,270.12747737203495,0.9994513988494873,343.1122717696629,306.8615890293383,0.9987829923629761,193.32674976591755,302.488515332397,0.957419753074646,447.0847963483145,481.6701291354556,0.9470642805099487,109.03233750780271,498.2074165106117,0.9974069595336914,522.5011216448189,717.2055438514357,0.9992380738258362,62.461205719413215,719.7828398096129,0.9900674223899841,411.0268902153558,878.0036672908864,0.9824695587158203,141.70368094569284,828.511138420724,0.8666317462921143,406.33743952871407,976.6851981897628,0.8624247312545776,179.02499804931335,938.668461298377,0.8195446729660034,397.3055165418227,1259.1846129837702,0.7506300210952759,218.04073033707863,1228.3379174469412,0.06795001029968262,366.96834035580525,1338.0533122659176,0.06498658657073975,247.81766931960044,1339.5310549313358
3,0.8387825313736411,0.9998635649681091,263.69372269038695,302.69382510143566,0.9999494552612305,301.6158025124844,269.60700979244695,0.9997551441192627,241.93649539637954,272.9254691401373,0.9996005296707153,343.5000682740324,306.8777553448814,0.9987524747848511,190.52941635455676,304.50040476747813,0.9579734802246094,446.55118601747813,481.67783434769035,0.9614337086677551,108.682213639201,499.8584776841448,0.9971612095832825,530.205602372035,719.6062051342072,0.9991129636764526,67.45635338639198,721.9576115792759,0.972441554069519,422.6210888732834,853.5844842384519,0.9950729608535767,144.19368367665413,789.0182194132334,0.8646420240402222,395.40013459737827,970.5351708801497,0.8981701135635376,170.63275397940072,931.9327403245942,0.8271087408065796,397.07596949126093,1269.7652348626716,0.6895163059234619,224.57245825530583,1267.6433754681648,0.05002114176750183,363.1463112515605,1335.099972690387,0.04872766137123108,249.01626872659176,1337.4969764357054
4,0.821738600730896,0.9998406171798706,263.70425639825214,305.48189275124844,0.9999533295631409,300.50605688202245,270.95678741416975,0.9997873306274414,243.24121215667913,276.0019458099251,0.9996488094329834,343.3786380305868,308.31392400124844,0.998955249786377,190.6363139825218,305.73065406523096,0.9554964900016785,447.2835225499375,482.78582436017473,0.9453234672546387,114.25581304619226,499.44307896379524,0.9930100440979004,532.5312109862671,732.027836298377,0.998306155204773,56.79741143882643,730.4325647627965,0.9231393337249756,373.3247503121098,828.341038545568,0.8406703472137451,158.77872386079895,774.3919222066166,0.8453376293182373,392.236901139201,956.2421972534331,0.8233441114425659,197.5424274344569,967.3637445380773,0.8446378707885742,392.1919378121098,1263.697233926342,0.6854346394538879,224.33642517166038,1266.585615636704,0.06438153982162476,362.3541861735331,1327.2157849563046,0.05228924751281738,249.05791588639192,1338.5037258114855
5,0.837139252354117,0.9997650384902954,262.8808715667915,309.7062509753433,0.9999631643295288,300.6562109862672,274.00949009051186,0.9998700618743896,242.1674079275905,278.1747668929463,0.9996668100357056,342.305906679151,309.4153060627341,0.9987205266952515,191.31329978152309,305.6922499219725,0.95817631483078,447.24992197253425,482.6469842384519,0.9588209390640259,116.45138401217224,501.6680809144819,0.9943675994873047,531.2595095973783,730.947887406367,0.9954926371574402,59.407747151997455,744.9364563826466,0.9565037488937378,363.72898135143566,791.31432389201,0.954207718372345,169.51052395443196,740.8632276061173,0.8815416097640991,390.40023213171037,969.0721558988763,0.8602640628814697,182.26045568039945,959.4144038701622,0.8161382675170898,392.7225245786517,1269.8831538701622,0.7580043077468872,221.60531757178524,1257.3396535580523,0.04402264952659607,357.1374161204743,1318.5787297128588,0.0558418333530426,248.11261313982516,1339.7731351435705
6,0.836675845524844,0.9997793436050415,263.5803877965043,309.84040944912607,0.9999650716781616,301.9837507802746,274.47606995162295,0.9998626708984375,242.94290340199746,278.65095388576776,0.9996578693389893,342.5858789794007,310.45450998751556,0.9987874031066895,188.58741026841443,304.0711561719725,0.9531342387199402,451.4697448501872,484.93153089887636,0.9733661413192749,106.8367909254057,506.6568644662921,0.9950299859046936,527.540281679151,735.4304677746567,0.9644443988800049,65.27212078651684,743.5288409019975,0.992480993270874,339.97766463795256,765.0898778870162,0.962259829044342,146.60736579275903,722.1865246566791,0.8396002054214478,396.99486969413226,918.9590160736578,0.8439505100250244,165.597446551186,964.188904494382,0.7647778987884521,392.1873049313358,1272.8912102059924,0.8165566921234131,224.88568976279646,1259.2896574594256,0.050170958042144775,356.2338580680399,1320.4570458801497,0.06966516375541687,248.05750624219718,1337.9889396067415
7,0.8269908165230471,0.9997962713241577,264.79829900124844,309.0116602294007,0.999967634677887,303.0075198970037,274.69869206460675,0.999833345413208,244.36641697877644,278.9183686407615,0.9996422529220581,342.5559359394507,309.6859150671036,0.9988223314285278,178.50167759051186,301.1026256242197,0.9581441879272461,445.71702364232203,484.7613334893882,0.9809666275978088,108.64310237203495,507.4363100811485,0.9955556392669678,522.1797460205992,738.3927805087391,0.9697527885437012,66.26370357365789,746.1742645911361,0.8919143676757812,327.7887016229713,743.6277894818976,0.914290189743042,160.32566713483146,709.7077871410736,0.8269088268280029,389.43971402933823,957.7985525905118,0.8244873285293579,163.38736735330832,960.3955017166041,0.770508885383606,386.14744264981266,1257.5787102059924,0.812049388885498,225.51698072721592,1258.007861267166,0.040919601917266846,355.68903128901366,1318.8770872347066,0.0752842128276825,247.9481702559301,1336.3165184144818
8,0.8315475863568923,0.9997967481613159,265.8429892322097,308.8723812031835,0.9999651908874512,304.7938611891385,274.8891278480025,0.9998120069503784,245.83742977528084,278.93185276217224,0.9997023344039917,343.47280742821465,309.49408941947564,0.9988289475440979,180.674449906367,302.0184242353308,0.9748519062995911,448.9617958021223,485.36453456616726,0.9789896011352539,105.99836142322096,502.7984062890137,0.995398759841919,517.1868172596753,740.1258680555555,0.9909244775772095,83.49814197097373,747.9430497034956,0.9819202423095703,325.55316596441946,730.2277426654182,0.8976197242736816,177.59777816791507,691.208645443196,0.851810097694397,388.1426537141074,949.782888576779,0.7804535627365112,181.9089419475655,964.6258583021223,0.7515583038330078,383.9698423845193,1256.075413545568,0.8182454109191895,216.9954549001248,1227.524383583021,0.03508573770523071,363.6821161048689,1317.4652777777776,0.08134591579437256,250.66923181960044,1334.5205212234705
9,0.8367566326085258,0.9998334646224976,266.1963561173533,308.42677122347067,0.9999687671661377,304.7345115480649,274.3602723158552,0.999761700630188,246.3905957397003,277.8649978542447,0.9997579455375671,345.5185412765293,309.0232180477528,0.9988508820533752,181.24897588951308,301.15863471441946,0.9715805053710938,447.9909390605493,483.84899734706613,0.968332827091217,98.52835323033707,502.88379759675405,0.9940918684005737,511.23020053058667,740.1272823033707,0.9863735437393188,86.48739856429461,760.5775007802746,0.9662162661552429,323.46646769662914,716.924449906367,0.9044037461280823,166.8766580836454,674.640439684769,0.8933624029159546,397.7569054307115,937.8943313046192,0.8989675045013428,186.36001872659176,961.4950062421972,0.7342256903648376,374.6100577403246,1262.1572643570537,0.8075628876686096,217.62845271535576,1226.098334113608,0.03605636954307556,358.7317123127341,1319.1078534644193,0.0655163824558258,253.35674157303367,1335.361852372035
