Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
19,0.80465507682632,0.999728798866272,488.5069200608615,500.52544183052436,0.999927282333374,537.6968486657304,458.11947711844573,0.9994168877601624,451.87873068820227,462.25311622191015,0.9996506571769714,607.9343691479401,504.36903821395134,0.9951077699661255,402.80715999531833,517.942891210206,0.989606499671936,722.2343164794008,748.5826310861423,0.9609407186508179,316.4846676029963,762.5648115636704,0.9815750122070312,975.234228698502,966.7666637406368,0.9617471098899841,84.15086610486895,1005.3705816947565,0.9944582581520081,854.5322741104869,867.4306530898876,0.9890645742416382,123.47308783941946,836.9858233848315,0.5902124643325806,645.1637845271537,1406.00860252809,0.7389170527458191,397.9120581694757,1422.1298572097378,0.694705605506897,667.6420587546818,1858.03985252809,0.5367758274078369,399.935627340824,1881.6733965355807,0.12911459803581238,684.7079090589889,1959.5210088951312,0.11818718910217285,396.25555945692884,1962.6805360486892
20,0.7891159846502191,0.9997358918190002,488.87333216292143,500.76841204353934,0.9999255537986755,538.0440221207865,458.32539647705994,0.9994935989379883,451.6562792602997,462.2362183988764,0.9996358156204224,607.501170411985,504.49800298455057,0.9953793287277222,402.0379798689139,517.0122308052435,0.9894170761108398,720.603054775281,747.5267000234082,0.9567476511001587,315.9582016619851,757.3198297050562,0.9789245128631592,978.2296055711611,964.4458830758427,0.96175217628479,83.65018580290263,1006.3903031367041,0.9902746677398682,850.946570692884,867.6854371488764,0.9895962476730347,120.95564138576776,838.688992275281,0.49784189462661743,670.505398525281,1382.3778382490636,0.6120259165763855,405.90399695692884,1430.2662687265918,0.6929939389228821,668.5531513342696,1858.8538740636704,0.5022873878479004,397.2201983848315,1876.94610252809,0.11970454454421997,397.09284293071164,1948.4449613764045,0.12923553586006165,395.7473080524345,1956.942737593633
21,0.8080706245758954,0.9997388124465942,488.150237008427,500.20983292368913,0.9999419450759888,537.2700871956929,457.8600479868914,0.9994975328445435,452.3462371254682,461.5669621956929,0.999630331993103,607.2269282537454,503.6714726708802,0.9954706430435181,402.6908503043071,516.1391034644195,0.9922354221343994,716.0004096441949,746.4386557818352,0.9603891372680664,316.899066596442,761.277504681648,0.9688107967376709,978.8527036516855,963.158283590824,0.9523377418518066,87.10494937968167,1005.2787043539327,0.9911285638809204,874.2689314138577,858.8557759831461,0.9897264838218689,124.22354137406364,837.386177434457,0.5517833828926086,669.2366719335207,1381.4447272940076,0.7554563283920288,418.9600889513109,1466.5158298220974,0.755964457988739,669.6868416432585,1855.0302844101125,0.5653538107872009,415.83172401685397,1900.3659000468165,0.09648594260215759,682.3895423689139,1965.5781835205994,0.16324928402900696,386.3328797986892,1943.1656718164795
22,0.809300587457769,0.9997504949569702,488.21095213014985,500.94342521067415,0.999928891658783,537.8381759129214,458.1196965706929,0.9994956254959106,452.1142029494382,462.33043656367045,0.9995958805084229,607.8291783707866,503.33962429775283,0.9957044124603271,402.09167251872657,516.8224777621723,0.9921959638595581,714.4875058520599,749.8097349016854,0.9631240367889404,315.95564138576776,761.9499063670412,0.9734930396080017,976.6953417602997,963.1439460440075,0.9578834772109985,87.35516151685397,1005.4615080758427,0.9894559979438782,874.2945341760301,855.1630530196629,0.9904956817626953,124.57027592462543,836.723285346442,0.5688686370849609,643.7221295646068,1410.6086142322097,0.7282054424285889,408.19295704588023,1464.4096734550562,0.7768285274505615,668.1882022471912,1851.4246839887642,0.5311912894248962,399.798835440075,1876.766883192884,0.16312411427497864,685.801951661985,1961.3876697097378,0.12876847386360168,388.19588307584274,1955.8965355805244
23,0.8044197454172022,0.999754786491394,487.980234667603,500.56988091058054,0.999936580657959,537.0785053838952,458.2006378745319,0.999491274356842,451.07502340823976,462.1545455875468,0.9996386170387268,607.0823823735955,504.4478215706929,0.9951366186141968,402.1413418773409,515.6988091058053,0.9943312406539917,713.9576018258426,748.9626492275281,0.9508130550384521,312.12590706928836,762.0951106039327,0.9739811420440674,975.8937558520599,964.1309691011236,0.9654558300971985,83.85274022705994,1005.9668334503746,0.9909639954566956,873.1036399812735,855.8180448267791,0.9864913821220398,125.36037716526221,837.1419270833334,0.5732125639915466,666.5570868445693,1378.12968164794,0.7239143252372742,415.0124356273409,1449.6335147471912,0.7582979202270508,669.2883163623596,1844.9316772003747,0.4720633924007416,415.84832923689146,1902.4559632490636,0.1860409379005432,682.4353347378278,1958.0591643258429,0.10561200976371765,393.03678019662925,1962.6724894662923
24,0.8087291735060075,0.9997941851615906,488.05565308988764,500.39431911282776,0.9999393224716187,536.2341262874533,458.7271769662922,0.9995375871658325,450.5046670177903,462.8983789794008,0.9996635317802429,606.5912482443821,505.03028441011236,0.9936271905899048,403.06691830524346,517.3636104283707,0.9945334792137146,711.4621371722847,748.3854898174158,0.9565495848655701,313.43771945224717,764.0650602762173,0.970892608165741,976.8925561797753,964.8339477996255,0.9660711884498596,79.86832865168543,1007.6439606741574,0.9900716543197632,845.5960323033707,862.3498946629214,0.9886839389801025,156.35292310393265,834.5495376872659,0.6114369034767151,641.9570019897003,1411.8769019194758,0.7243677973747253,412.70057935393265,1456.6975362827716,0.7120269536972046,667.2295616807116,1857.996400983146,0.5400558710098267,399.2709064840824,1875.2184281367042,0.1864279806613922,681.7929980102997,1949.1101942883895,0.11471617221832275,383.84297460205994,1952.654933286517
25,0.8044661476331598,0.9997413158416748,489.1180945692885,500.422738178839,0.9999201893806458,537.6182116104869,458.94823852996257,0.9994945526123047,451.23639396067415,463.5258295294944,0.9996514320373535,607.1665788857679,505.5327203300562,0.9938552379608154,402.9668480805244,516.9902490051498,0.9932559728622437,715.3492216760301,749.4891883192884,0.957308292388916,317.00711025280907,760.0441830524345,0.9769915342330933,977.4512816011236,965.2020423689139,0.9672362804412842,83.18769019194758,1007.0894779962547,0.9888447523117065,872.2707455524344,852.20703125,0.9948241114616394,130.08832952949444,838.481097846442,0.6543701887130737,638.8299537687267,1405.1824379681648,0.6639747023582458,410.48806179775283,1463.7805770131088,0.7042509317398071,669.6438290028091,1862.4079763576779,0.5491706728935242,400.88358789794006,1878.5855571161048,0.12058022618293762,684.1638137874531,1961.5235838014983,0.1124541163444519,389.8798133192885,1949.2171406835207
26,0.8086390618015739,0.9997230768203735,489.0619147940075,500.7120493913858,0.9998886585235596,530.9384509597379,460.0581548455056,0.9993993043899536,452.20300795880155,464.0014922752809,0.9996278285980225,584.6534849016854,505.14414355102997,0.9953371286392212,402.6299888810862,518.4933505969101,0.9950266480445862,707.4990490402622,748.5383017322098,0.9798099398612976,322.88089595037457,758.2676439606741,0.9745286703109741,977.0766034644196,966.8758046582398,0.9698550701141357,81.75393551029964,1007.2212224953183,0.9929050207138062,850.7285814606741,862.4096588249064,0.9862924814224243,131.98882256554305,846.0346441947565,0.6322216987609863,673.6140127574906,1375.2735838014983,0.7153666019439697,407.4949525983146,1470.6554307116105,0.6868842244148254,671.0765595739701,1858.8013518258429,0.5355196595191956,397.8265449438203,1879.9897588951312,0.1411316990852356,397.9786253511236,1945.2311563670412,0.14334633946418762,392.0597056413858,1940.7642790262173
27,0.8154398535980898,0.9996839761734009,490.57035639044943,502.89044212312734,0.9998975992202759,530.6240490402622,460.7499049040262,0.9992915987968445,452.32568176498125,464.79576310861427,0.9996393918991089,608.8537277621724,507.8616573033708,0.9943028092384338,403.3309193586142,518.6527826544944,0.9950230717658997,702.2097378277153,744.6659205290263,0.9734015464782715,320.80122015449444,759.1834181882023,0.9628452062606812,974.6376111891386,968.0493621254682,0.9829815626144409,90.48385562968167,999.1270189606741,0.9934557676315308,852.717111423221,856.8923367275281,0.9908429384231567,131.12110838014985,848.062968164794,0.5151615738868713,675.6266824672284,1375.7449672284645,0.7451778650283813,411.01994089419475,1461.5907361891386,0.7021541595458984,667.3180009363296,1845.3026977996255,0.6461781859397888,402.4474046114233,1871.9670236423221,0.17118239402770996,674.5696541432585,1957.5049742509364,0.19125786423683167,394.95113529962555,1947.2054950842698
28,0.8119556202607996,0.9996454119682312,491.2410756086142,503.3655196629214,0.9998874068260193,531.7472787921348,460.95670207162925,0.9992071986198425,452.3616719335206,466.0154786985019,0.9996337294578552,609.4202071629213,507.51722700140454,0.9930077791213989,404.20068176498125,519.5695078417604,0.997276246547699,688.8824760065543,742.2221734550562,0.9770703315734863,321.0261587078652,758.1303400046817,0.8933190703392029,978.9655021067417,969.1168510065544,0.9825718402862549,88.68840706928842,998.6077949438203,0.9867866635322571,849.0848841292136,856.9547343164794,0.9915024042129517,146.9719978932584,833.5215502106741,0.47867313027381897,677.1883778089889,1375.9219920411986,0.7437253594398499,415.17556179775283,1458.2751053370787,0.7150150537490845,666.6346266385767,1851.0055301966293,0.6949876546859741,403.8130559456929,1873.3334796348315,0.16499969363212585,395.73494557584274,1941.7149461610488,0.1859365701675415,394.4245962078652,1936.3829880617977
