Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
24,0.8420085135628196,0.999923825263977,415.38413896691634,338.15572331460675,0.999974250793457,444.21928643882643,311.3482658395755,0.9998683929443359,384.8772042759051,312.99662043539325,0.999611496925354,478.93341331148565,340.62324438202245,0.998971700668335,346.9638537765293,341.53211805555554,0.9864364266395569,536.651012406367,508.89869108926337,0.983431339263916,282.7797772315855,496.94907732521847,0.9834036231040955,560.1510806803994,691.6502321317104,0.9961961507797241,233.28880891073652,709.2939489700374,0.8942859172821045,611.3082279962546,694.5605590667915,0.9863799810409546,221.06336805555554,636.6014161985019,0.866712749004364,494.95908434769035,880.1545919163545,0.7390105724334717,332.89057623283395,859.5446122034956,0.9565937519073486,484.8699867353308,1202.3999297752807,0.8936781883239746,339.5172050561797,1211.3309534956304,0.017611682415008545,494.80936914794006,1318.8704549001247,0.012054681777954102,493.6901626872659,1310.7613529962546
25,0.8493330268298879,0.9999036192893982,416.31242197253425,336.68344257178524,0.9999850988388062,444.4367392322097,309.55143960674155,0.9999020099639893,384.84170177902615,311.88609453027465,0.9996402859687805,479.75421348314603,337.9736023330212,0.9992846846580505,336.68344257178524,339.5571209815855,0.9808662533760071,537.7192084113608,506.1997698189762,0.9908059239387512,285.33976084581775,493.538643102372,0.9965625405311584,561.4244889200999,670.027650983146,0.9922870397567749,230.8732736423221,705.0795880149813,0.9660789966583252,621.0560042134831,717.6505930087391,0.9908022880554199,223.71586298377025,621.0882880774033,0.8788057565689087,500.76384012172275,875.4833801498127,0.7639110088348389,332.370181803995,853.3745903558051,0.95616215467453,485.85513225655427,1194.9123166354557,0.8912605047225952,340.94106000312104,1206.977508583021,0.019573628902435303,496.96170802122344,1339.0765449438202,0.01282966136932373,492.87150827091136,1317.8606819600498
26,0.8429334251319661,0.9998592138290405,413.62393687578026,335.4683110955056,0.9999903440475464,442.0110603932584,307.5709074594257,0.9999120831489563,381.262679463171,310.9620786516854,0.9995505213737488,478.11168656367033,331.2882578417603,0.9990310668945312,334.4735096754057,339.589819366417,0.9783377647399902,533.4330621878901,503.8157869069912,0.993735671043396,282.35091877340824,492.402416900749,0.994673490524292,550.8149968789013,673.9791569132334,0.9918695688247681,231.19440543071158,702.6532752028713,0.9293450117111206,605.9762211298377,699.918412531211,0.9915637373924255,221.6511099406991,621.1009675405743,0.8120571970939636,507.07567688826464,893.8237359550561,0.7246148586273193,329.1513050093632,875.5544826779026,0.9575620293617249,486.43863139825214,1194.7879603620474,0.898273766040802,341.02333021223467,1204.4108926342071,0.02065950632095337,495.7510631242196,1340.482697409488,0.038832396268844604,594.2495708489388,688.7516093164794
27,0.8439108256031486,0.9997045397758484,413.2233146067415,332.98286809456926,0.9999914169311523,440.9345739700374,304.8200979244694,0.9999434947967529,380.14747191011236,306.98080036672906,0.9994465112686157,477.81606000312104,329.27088210049936,0.9992812871932983,333.3901958489388,335.65274851747813,0.9811149835586548,532.247288545568,501.95424664481897,0.9914621114730835,276.30096168851435,490.7565250468165,0.9871508479118347,541.4114193196004,675.7340433832709,0.9967175722122192,229.24069522471905,706.065172440699,0.902105450630188,599.3426186017477,688.3506944444445,0.9904510974884033,227.13127145755305,632.2752808988764,0.850152313709259,502.23587702871407,887.222027153558,0.7240536212921143,322.1673103932584,863.8710401061173,0.957960844039917,485.09153597066165,1188.0944717540574,0.9068850874900818,345.3259597378277,1195.016093164794,0.025809943675994873,495.72307077091136,1339.0459191635455,0.03425291180610657,592.5830992509362,691.0480551654182
28,0.8148533000665552,0.999721348285675,411.706216838327,331.19606351435704,0.9999915361404419,443.81422635767785,304.6934008270911,0.9999409317970276,382.72671855493127,305.5668939216604,0.9996239542961121,478.25447682584263,330.8633739076155,0.9993588924407959,333.0907654494382,333.13816713483146,0.9921026825904846,539.759870474407,499.0739115168539,0.9865685105323792,273.46266385767785,490.507861267166,0.9253590703010559,555.6127106741573,685.174781523096,0.9971360564231873,238.89678916978778,706.331636235955,0.5453630685806274,610.0032186329588,669.1683247503121,0.9226808547973633,619.3756827403246,673.7159117509362,0.8454676866531372,502.34379876716605,872.7788506554307,0.7025779485702515,319.27273525280896,860.4248595505618,0.9648911952972412,483.9035190387016,1184.836922596754,0.9316505789756775,341.7298689138577,1196.2602411048688,0.025698572397232056,498.25169709737827,1340.892634207241,0.014373213052749634,602.8289833021223,663.565026139201
29,0.8261294487644645,0.9997269511222839,412.4627418851435,331.0994557584269,0.9999921321868896,444.10917017790257,304.8789355102996,0.9999387264251709,383.41867587390755,305.6014698423845,0.9997019171714783,477.06372893258424,331.14461415418225,0.9992511868476868,332.44269857990014,332.53421016697877,0.992920994758606,544.4349836142321,498.5191850031211,0.985938310623169,271.1574399188514,492.1406835205992,0.858830451965332,588.1451896067415,693.3938533863919,0.9624447822570801,244.74158278714106,695.3092813670412,0.9006893634796143,621.6362359550561,645.4949867353308,0.788434624671936,232.8530742821473,648.1079314918851,0.7899695038795471,500.45914286828963,873.5126014357053,0.7196478843688965,331.45067688826464,851.62004525593,0.9708364009857178,480.8210927746567,1185.3160112359549,0.9179900288581848,341.0703417602996,1198.5673181960049,0.08228948712348938,620.7748127340824,634.71510221598,0.07559788227081299,618.4695887952558,661.7328437109862
30,0.8253323681214276,0.999707818031311,414.43327676342074,328.32952949438203,0.9999922513961792,444.59596402933823,302.39093223314603,0.999932050704956,384.2014864232209,303.23687187890135,0.9994919300079346,477.10401061173525,329.2254067181648,0.9990939497947693,331.5893219413233,330.22406074438203,0.9939590692520142,549.3600772471909,495.0003413701623,0.987709641456604,273.63378784332076,493.56853737515604,0.9940869212150574,576.6812968164794,701.3779650436953,0.9512579441070557,238.5221598002497,708.8414384363296,0.9878413677215576,620.3785307428215,634.6064002028713,0.786754846572876,225.85752184769035,669.0572331460673,0.8120917677879333,499.84711493445684,881.1300327715355,0.6138520240783691,329.6765761548064,853.3830758426966,0.9714312553405762,483.17796114232203,1182.9391970973782,0.888696014881134,342.09216019038695,1194.634733926342,0.033138126134872437,493.35269389825214,1340.24607911985,0.011613279581069946,628.5130891073658,639.6869635611735
31,0.8426574626389671,0.9997482299804688,410.42242119225966,327.0988412921348,0.9999935030937195,439.93801693195996,300.3260816557428,0.9999527931213379,380.4049625468165,302.28003569756555,0.9989607930183411,475.019604400749,325.4394897003745,0.999240517616272,340.6356312421972,327.9140576232834,0.9896895885467529,540.789247815231,490.3934047284644,0.9883012771606445,268.0361462234706,490.1198696941323,0.9961071014404297,577.3624765917602,702.6237710674156,0.9516299962997437,237.57997815230954,716.5288994225967,0.9943304061889648,631.2073774968788,616.8786087702871,0.95229172706604,221.8275983146067,678.9023486267166,0.758875846862793,496.5873224875155,856.2654104244693,0.7173915505409241,303.9001541042446,842.5621293695381,0.9881018400192261,475.2633914637952,1183.4137991573034,0.9255081415176392,339.44215238764036,1190.7634987515605,0.044850319623947144,479.54997659176024,1336.9906757178526,0.020203232765197754,351.4986637796504,1324.3070185705367
32,0.8423381360138164,0.9998145699501038,406.62974992197246,325.0487427824594,0.999991774559021,434.8317045099875,299.0393112125468,0.9999558925628662,376.83096324906364,301.1045275436954,0.9993668794631958,487.4556218789013,324.5509275514981,0.9994856715202332,337.0870884051186,329.06474328963793,0.9899083375930786,540.7372620162297,487.19715589887636,0.9712342619895935,275.05057155118595,489.9639610642946,0.9942808747291565,571.2361501248439,700.9607619382022,0.9572495222091675,230.32556960049936,652.4470388576779,0.9899277687072754,636.8428136704119,602.4168032147315,0.9880980849266052,232.0940133426966,710.9549586454432,0.8507562875747681,489.50198970037445,865.7358965355804,0.5966072082519531,322.4053916978776,853.7344920411985,0.9857814908027649,469.2726864856429,1182.0452949438202,0.9225497841835022,345.5310256710362,1192.9887445380773,0.05631151795387268,483.45461727528084,1331.426049469413,0.018428385257720947,349.44171348314603,1323.8291003433208
33,0.8330526877852047,0.9998921751976013,403.98793500312104,322.7254262250312,0.9999905824661255,431.32315074906364,296.7177258895131,0.9999412298202515,373.7746761860175,298.2291178995006,0.9995988011360168,485.13420724094874,322.3846900358926,0.9996036291122437,335.15020287141067,323.0746966682272,0.9918097257614136,540.7964653558051,486.0619538077403,0.9756765961647034,274.844969179151,486.31924937578026,0.9928955435752869,565.5508739076155,699.5135962858926,0.861574649810791,226.74635221597998,713.8514844725343,0.9915737509727478,635.3175717852683,602.9220310549313,0.9764088988304138,229.57972456304617,677.4670333957553,0.7764875888824463,493.20648993445684,859.6230298064918,0.6001197099685669,313.412287375156,840.6079314918851,0.9864461421966553,473.4922167602996,1181.1005774032458,0.9354515075683594,337.2868387172284,1191.2934027777776,0.05098608136177063,478.9445322253433,1334.6854517790262,0.023439079523086548,350.91692025593,1322.7438358302122
