Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
77,0.832450188258115,0.9998338222503662,367.6555184925094,193.23833489388264,0.9999212026596069,406.04751872659176,157.76108721519975,0.9998210668563843,329.46151295255925,160.6057003940387,0.9992468357086182,460.21325881710356,177.00189216604244,0.9996057152748108,286.9109414013733,184.77617089965668,0.9619249105453491,552.0441245318351,385.0634948501872,0.9496662616729736,206.9226942883895,389.6534361345193,0.9720034599304199,626.0831187578027,637.3662316635455,0.9757975339889526,147.9259324282147,605.2156971754057,0.9991329908370972,470.9058988764044,614.753043071161,0.9857285022735596,168.4801225031211,627.3059554463171,0.7719039916992188,470.25188241260923,869.2610799001247,0.6223195791244507,269.27390566479403,799.4845798220973,0.9249838590621948,465.3072819132334,1239.7476786828963,0.9590880870819092,303.5181608926342,1234.4835557116105,0.016567587852478027,470.08812226903865,1278.4010221598003,0.01410779356956482,465.235594179151,1246.3379759675406
78,0.8344785834059996,0.9998478293418884,368.12543890449433,196.32141951466915,0.9999173879623413,406.80906679151053,156.79842335752184,0.9998716115951538,330.70366143882643,160.11439557974407,0.9992756843566895,461.3565562578027,175.28250819288388,0.9995095729827881,288.8144701935081,185.8086205719413,0.9594091176986694,550.7672050561797,385.72550912921344,0.9516938924789429,206.89475070224717,388.3822468008739,0.9685169458389282,627.8292759051185,637.3942240168539,0.9771127700805664,146.6169729244694,605.4623127340824,0.9992339611053467,473.0305867665418,613.9650632022472,0.9737465977668762,163.78569756554305,624.3883134363296,0.7628360986709595,477.97582123907614,839.7887406367041,0.6623353958129883,265.4470486111111,809.7578222534331,0.9416240453720093,464.01807311173525,1239.2847807428213,0.96004319190979,304.52188670411977,1235.7499414794006,0.01696339249610901,469.2312343945068,1279.2657615480648,0.0141984224319458,464.5138888888888,1247.9408551810236
79,0.8322655541055343,0.9998583793640137,368.4895345661672,196.49410404962546,0.99991774559021,407.60992119225966,156.59234550561797,0.9998727440834045,331.00884636392004,159.92494733146066,0.9993021488189697,461.17675171660426,174.8456153441011,0.9995263814926147,288.2528187421972,184.2983745903558,0.9551664590835571,551.5675717852683,385.80687714575527,0.955328106880188,206.94654143258424,388.3958528401997,0.9696183204650879,628.1620630461922,637.3435549313358,0.9722305536270142,145.8782478932584,606.6294573189763,0.9992182850837708,473.02522237827714,614.3993835830212,0.9731282591819763,163.07579392946315,624.5569502965043,0.7451022267341614,486.4720369069912,842.9426107990012,0.6745411157608032,264.7848880305868,803.6980142009987,0.9308493733406067,464.9009051186017,1239.7360720973782,0.9434354305267334,304.0391892946317,1236.9013342696628,0.014901697635650635,470.51581031523096,1262.6467891697878,0.016517192125320435,466.3127633426966,1246.2069873595506
80,0.8343870674862581,0.9998823404312134,366.62570224719093,195.30613588483146,0.9999205470085144,406.9039189294631,155.46333684456928,0.9998927116394043,330.01541042446934,159.03933559612983,0.9992384910583496,460.43076037765286,173.3959259909488,0.9994800090789795,287.94026997503113,183.4038750390137,0.9569776058197021,550.60442025593,386.1714360955056,0.9571516513824463,207.00106312421968,388.51377184769035,0.9714935421943665,631.3906445068664,638.123927122347,0.9785025715827942,142.42528870162295,605.0722729400749,0.9994218945503235,471.87022081772784,612.3264864232209,0.9777491092681885,162.11761665106116,624.6966194600499,0.7830305099487305,467.3613061797753,870.6916159488139,0.6698218584060669,268.7834542759051,798.9926166510611,0.9453331232070923,462.455231741573,1237.8086961610486,0.9230843782424927,303.0858399656679,1237.5638849875156,0.012936502695083618,470.03891619850185,1280.016093164794,0.01066330075263977,460.90521613607984,1264.5980610174781
81,0.8376601987025317,0.9999175667762756,364.2919495162297,192.59953378589262,0.9999231100082397,406.5069541978776,152.97901548845192,0.999915599822998,328.33694210362046,155.06444580992508,0.9992799758911133,460.54560705368283,170.5742333801498,0.9991952180862427,287.4787375156054,179.73618182350185,0.9575924873352051,547.6894116729088,386.92025593008736,0.953465461730957,205.18331577715355,387.67473275593005,0.9746891260147095,626.5961493445692,634.4182077091135,0.9814243316650391,137.34316479400746,605.0885611735331,0.9993178844451904,469.86949906367033,608.034293071161,0.9750176668167114,167.00096558988764,625.669914559925,0.7628012895584106,465.30001560549306,865.7132685705368,0.7245455384254456,269.4249375780274,805.035697565543,0.9279903769493103,465.25632022471905,1236.3426576154807,0.9583476185798645,304.00451583957545,1233.1695731897628,0.015001028776168823,476.34616885143566,1323.7116690074906,0.011799097061157227,463.8033512796504,1266.5093437890137
82,0.8343174212119159,0.9999351501464844,363.8509968008739,189.60459581772784,0.9999047517776489,406.63174937578026,151.22267819522472,0.9999310970306396,328.4851942883895,152.6329271028402,0.9991804957389832,459.5736286672908,167.95225450608612,0.9990116357803345,286.9115266073658,177.85587839419475,0.9607111215591431,550.4930360486891,383.5032381398252,0.9575555920600891,207.06250975343318,385.8997542134831,0.9833810329437256,628.5345466604244,633.2748615012484,0.976469099521637,137.74003199126088,604.648486267166,0.9993582963943481,471.8238920099875,608.5254759675405,0.9707896709442139,164.48779845505618,628.8245162297128,0.7539843916893005,488.6178409800249,841.9203534644195,0.6958217620849609,268.25257490636704,798.7471227372034,0.9078350067138672,467.23797401685385,1236.7023642322097,0.9631578922271729,307.38549469413226,1231.0304502184767,0.007978081703186035,472.0250565699125,1297.8354205680398,0.008391082286834717,466.834815855181,1253.804131554307
83,0.8292810215669519,0.9999065399169922,364.6745767009987,193.71696024500622,0.9999324083328247,405.3689236111111,154.17677366182895,0.9998889565467834,328.16523291198496,157.42782459425717,0.9992520213127136,459.43439840823964,172.73124170958175,0.9993911981582642,287.9403675093632,183.18415457240948,0.9525561332702637,551.2605337078651,386.5917115324594,0.9522637724876404,205.27085284019972,388.59048259987514,0.976394772529602,628.2004915730337,634.983906835206,0.9738049507141113,137.3211708021223,606.955417056804,0.9993225336074829,469.6494616104868,607.8920392478152,0.9675109386444092,167.91344803370782,626.3909858770287,0.7423294186592102,467.3235603932584,865.6580641385767,0.646723747253418,271.44355688202245,802.1425854400749,0.9057761430740356,466.4271711142321,1240.6599172908864,0.9557982683181763,302.7520774812733,1235.394038701623,0.01471567153930664,475.51025085830213,1320.1526412297128,0.012209892272949219,464.76738061797744,1247.36013576779
84,0.8339059019789976,0.9998382329940796,366.1309105805243,194.9082080017166,0.9999275803565979,405.54804541198496,159.12271525827092,0.9997525215148926,329.3659780742821,161.6822233926342,0.9990841150283813,459.7053975499375,178.4612983770287,0.9994973540306091,287.54564606741565,186.26244781913232,0.9554987549781799,552.667759051186,388.21758446473154,0.9501036405563354,202.64674040262167,392.1681394350811,0.9748858213424683,632.1076193820224,638.413457787141,0.9764496088027954,142.67385494694128,609.4107463327091,0.9992691278457642,472.34940699126093,613.7201057272159,0.9823930859565735,164.35139669163544,626.6917329900125,0.7601409554481506,474.56806921036195,864.579529494382,0.6693098545074463,263.2380910580524,800.083928292759,0.9323688745498657,465.35141619850185,1242.154338327091,0.9486032128334045,305.26977996254675,1237.5938280274656,0.0148409903049469,467.44108926342074,1279.1436485642946,0.014436602592468262,465.46918890449433,1246.275358926342
85,0.8307585137731889,0.9998779892921448,365.5348295099875,197.78477586610487,0.9999370574951172,408.2425776373283,162.98388001326467,0.999709963798523,332.5624707397003,161.2218613451935,0.9991647601127625,461.17445965980016,180.05748429697252,0.9995415210723877,288.0270755305868,187.365597690387,0.957511305809021,554.6597027153557,388.00649578651684,0.9452840089797974,201.79741143882643,393.3870991338951,0.972496747970581,631.471793071161,639.0914676966291,0.9773531556129456,144.58382100499375,609.8376053370786,0.9991855025291443,472.18764630149803,615.2333508895131,0.9897574186325073,169.20402231585513,630.6461649500624,0.7686405181884766,473.0184925093632,877.3822760611735,0.6180892586708069,265.1755130305868,797.869898954432,0.928533136844635,466.0965784956304,1244.4699984394506,0.9359627962112427,304.0549898564294,1238.7828690699125,0.019192874431610107,470.1680028870162,1280.9610057740324,0.012656718492507935,461.5065640605493,1264.2325023408239
86,0.8308425107422996,0.9998748302459717,365.3969647315855,197.73430184925093,0.9999349117279053,408.20590472846436,162.83861481741573,0.9997104406356812,332.3021028401997,161.2843686602684,0.9991688132286072,461.2918909956304,179.56496030352682,0.9995725154876709,287.3745708489388,186.7318683676654,0.9507511854171753,554.5920138888888,388.28056725967537,0.9463772177696228,201.4039091760299,393.75119479556804,0.973003625869751,631.4448735955056,640.1515195848939,0.9743950366973877,141.15422128589262,611.6539384363296,0.9993414878845215,472.58392829275897,616.2448306803994,0.9826504588127136,163.43164794007487,628.2788604088639,0.7828538417816162,471.2511216448189,875.1082631086142,0.6424900889396667,267.420753355181,802.515020287141,0.913709819316864,466.62121566791507,1243.0452169163545,0.9264650940895081,304.7731839107365,1240.529806491885,0.01854187250137329,469.65199750312104,1279.8606234394506,0.015481442213058472,465.25119967228466,1244.3319873595506
